count_type,create_sh_ver,modify_sh_ver,time_offset,decline_distance,update_time,end_time,additional,max_rpm,pkg_name,mean_cadence,custom,duration,sweat_loss,comment,mean_power,location_data,mean_caloricburn_rate,create_time,altitude_loss,mean_rpm,distance,max_power,count,max_cadence,altitude_gain,max_altitude,exercise_custom_type,vo2_max,datauuid,max_caloricburn_rate,max_heart_rate,max_speed,mean_speed,start_time,calorie,mean_heart_rate,live_data,min_heart_rate,min_altitude,incline_distance,auxiliary_devices,deviceuuid,exercise_type
30001,,,-14400000,,"04/26/2024, 2:10:50 PM","04/26/2024, 2:09:18 PM",,,com.sec.android.app.shealth,,,892524,,,,,,"04/26/2024, 2:10:50 PM",,,990.930000,,1293,,,,,,04ddf549-cbc9-351f-9b1a-51511470d787,,106.000000,2.277778,1.465623,"04/26/2024, 1:54:25 PM",74.000000,93.000000,04ddf549-cbc9-351f-9b1a-51511470d787.live_data,87.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"04/26/2024, 5:25:27 PM","04/26/2024, 5:23:55 PM",,,com.sec.android.app.shealth,,,1678069,,,,,,"04/26/2024, 5:25:27 PM",,,1688.687000,,2258,,,,,,b3ccd525-0f82-7fba-26d7-adf73ca28653,,123.000000,1.632821,1.321615,"04/26/2024, 4:55:57 PM",129.000000,101.000000,b3ccd525-0f82-7fba-26d7-adf73ca28653.live_data,76.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"04/26/2024, 6:11:07 PM","04/26/2024, 6:09:34 PM",,,com.sec.android.app.shealth,,,1362498,,,,,,"04/26/2024, 6:11:07 PM",,,1298.740000,,1749,,,,,,bc0b0c14-f135-35f7-2601-4f09f3245ede,,130.000000,1.558825,1.282309,"04/26/2024, 5:46:52 PM",104.000000,103.000000,bc0b0c14-f135-35f7-2601-4f09f3245ede.live_data,75.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"04/30/2024, 12:19:34 PM","04/27/2024, 6:33:30 AM",,,com.sec.android.app.shealth,146.703325,,5457954,,,,,,"04/27/2024, 6:35:02 AM",,,12323.303000,,13345,168.860645,,,,,3d5f56af-cbe4-a971-1693-0e60ab8d17d7,,161.000000,2.655528,2.399807,"04/27/2024, 5:02:32 AM",940.000000,134.000000,3d5f56af-cbe4-a971-1693-0e60ab8d17d7.live_data,86.000000,,,,xtfbSOmziO,1002,
30001,,,-14400000,,"04/27/2024, 1:57:30 PM","04/27/2024, 1:56:00 PM",,,com.sec.android.app.shealth,,,739164,,,,,,"04/27/2024, 1:57:30 PM",,,575.890000,,763,,,,,,ac3f23d2-1cac-a929-49a6-53d1ea9aeb02,,113.000000,1.745525,1.411960,"04/27/2024, 1:43:41 PM",57.000000,95.000000,ac3f23d2-1cac-a929-49a6-53d1ea9aeb02.live_data,72.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"04/27/2024, 5:37:18 PM","04/27/2024, 5:35:48 PM",,,com.sec.android.app.shealth,,,690516,,,,,,"04/27/2024, 5:37:18 PM",,,754.320000,,1009,,,,,,08d19d29-9acf-75f2-dbf1-a7c4bfbefae2,,113.000000,1.666667,1.434938,"04/27/2024, 5:24:17 PM",57.000000,101.000000,08d19d29-9acf-75f2-dbf1-a7c4bfbefae2.live_data,91.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"04/27/2024, 6:54:47 PM","04/27/2024, 6:53:18 PM",,,com.sec.android.app.shealth,,,619563,,,,,,"04/27/2024, 6:54:47 PM",,,729.291000,,981,,,,,,f7ca469c-5870-534b-2222-991cb2d8e724,,103.000000,1.388889,1.277885,"04/27/2024, 6:42:58 PM",48.000000,93.000000,f7ca469c-5870-534b-2222-991cb2d8e724.live_data,82.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"04/30/2024, 1:43:14 PM","04/30/2024, 1:41:43 PM",,,com.sec.android.app.shealth,157.306541,,2629897,,,,,,"04/30/2024, 1:43:14 PM",,,6540.619000,,6895,169.429574,,,,,c13914eb-6ac2-1ac9-f27b-aff09e8eb2cd,,172.000000,2.725833,2.560755,"04/30/2024, 12:57:53 PM",506.000000,159.000000,c13914eb-6ac2-1ac9-f27b-aff09e8eb2cd.live_data,81.000000,,,,xtfbSOmziO,1002,
30001,,,-14400000,,"05/04/2024, 10:31:35 AM","05/04/2024, 10:30:03 AM",,,com.sec.android.app.shealth,,,8446119,,,,,,"05/04/2024, 10:31:35 AM",,,16522.623000,,18339,,,,,,c1f4df6f-f931-d83e-2ea8-e57434452504,,185.000000,2.645787,2.158835,"05/04/2024, 8:09:17 AM",1256.000000,149.000000,c1f4df6f-f931-d83e-2ea8-e57434452504.live_data,93.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/04/2024, 10:46:02 AM","05/04/2024, 10:44:31 AM",,,com.sec.android.app.shealth,,,660455,,,,,,"05/04/2024, 10:46:02 AM",,,745.724000,,993,,,,,,b42723cd-72e9-f1cb-48b1-f29f3f5a3b2b,,109.000000,1.452669,1.343988,"05/04/2024, 10:33:30 AM",54.000000,98.000000,b42723cd-72e9-f1cb-48b1-f29f3f5a3b2b.live_data,80.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/04/2024, 5:18:08 PM","05/04/2024, 5:16:37 PM",,,com.sec.android.app.shealth,,,815579,,,,,,"05/04/2024, 5:18:08 PM",,,852.915000,,1124,,,,,,444f2208-981d-2f42-9e38-5484eab54269,,123.000000,1.753099,1.435537,"05/04/2024, 5:03:01 PM",70.000000,99.000000,444f2208-981d-2f42-9e38-5484eab54269.live_data,81.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/05/2024, 4:18:25 AM","05/05/2024, 4:16:53 AM",,,com.sec.android.app.shealth,,,809271,,,,,,"05/05/2024, 4:18:25 AM",,,769.104000,,1022,,,,,,abda1faf-d2f0-f227-60f3-f4a27fd6d427,,100.000000,1.487667,1.322469,"05/05/2024, 4:03:24 AM",65.000000,85.000000,abda1faf-d2f0-f227-60f3-f4a27fd6d427.live_data,74.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/06/2024, 5:37:15 AM","05/06/2024, 5:35:43 AM",,,com.sec.android.app.shealth,,,1398477,,,,,,"05/06/2024, 5:37:15 AM",,,1005.985000,,1314,,,,,,0c8dcf62-040d-7cbd-8899-bdb1ddf71e52,,107.000000,1.825650,1.446236,"05/06/2024, 5:12:24 AM",111.000000,86.000000,0c8dcf62-040d-7cbd-8899-bdb1ddf71e52.live_data,64.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/06/2024, 6:29:30 AM","05/06/2024, 6:27:59 AM",,,com.sec.android.app.shealth,,,1422393,,,,,,"05/06/2024, 6:29:30 AM",,,1030.352000,,1361,,,,,,c01b1b73-3d83-87fe-a68a-a715ce96f4a4,,120.000000,1.611111,1.354847,"05/06/2024, 6:04:16 AM",104.000000,98.000000,c01b1b73-3d83-87fe-a68a-a715ce96f4a4.live_data,76.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/07/2024, 1:01:55 PM","05/07/2024, 1:00:23 PM",,,com.sec.android.app.shealth,,,2491718,,,,,,"05/07/2024, 1:01:55 PM",,,2847.481000,,3835,,,,,,6d71817a-0c70-2763-565d-c5349bdd8d40,,108.000000,2.777778,1.314722,"05/07/2024, 12:18:51 PM",196.000000,85.000000,6d71817a-0c70-2763-565d-c5349bdd8d40.live_data,73.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/07/2024, 1:52:38 PM","05/07/2024, 1:51:06 PM",,,com.sec.android.app.shealth,,,2543936,,,,,,"05/07/2024, 1:52:38 PM",,,2888.920000,,3924,,,,,,a41f08f3-152a-16a3-ab42-af861ac9b4a7,,98.000000,1.416667,1.249133,"05/07/2024, 1:08:42 PM",196.000000,88.000000,a41f08f3-152a-16a3-ab42-af861ac9b4a7.live_data,79.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"05/09/2024, 3:55:18 PM","05/09/2024, 3:53:48 PM",,,com.sec.android.app.shealth,141.286994,,1785727,,,,,,"05/09/2024, 3:55:18 PM",,,3853.641000,,4205,168.972991,,,,,ca7a86eb-ac1f-563b-ee5a-4c664603437a,,166.000000,2.694961,2.280890,"05/09/2024, 3:24:02 PM",285.000000,115.000000,ca7a86eb-ac1f-563b-ee5a-4c664603437a.live_data,86.000000,,,,xtfbSOmziO,1002,
30001,,,-14400000,,"05/10/2024, 2:00:11 AM","05/10/2024, 1:58:38 AM",,,com.sec.android.app.shealth,,,614193,,,,,,"05/10/2024, 2:00:11 AM",,,575.550000,,764,,,,,,d629ca60-a19d-cba9-a149-388907718406,,106.000000,1.510859,1.320202,"05/10/2024, 1:48:24 AM",49.000000,91.000000,d629ca60-a19d-cba9-a149-388907718406.live_data,80.000000,,,,xtfbSOmziO,1001,
,,,-14400000,,"05/17/2024, 3:53:50 PM","05/17/2024, 3:52:49 PM",,,com.sec.android.app.shealth,,,682109,,,,,,"05/17/2024, 3:53:50 PM",,,,,,,,,,,9ee461f6-9d32-ad68-9843-670177163572,,152.000000,,,"05/17/2024, 3:41:27 PM",98.000000,129.000000,9ee461f6-9d32-ad68-9843-670177163572.live_data,112.000000,,,,xtfbSOmziO,0,
30001,,,-25200000,,"08/26/2024, 8:11:51 PM","08/26/2024, 8:10:21 PM",,,com.sec.android.app.shealth,,,952844,,,,,,"08/26/2024, 8:11:51 PM",,,1258.011000,,1714,,,,,,acd85434-0884-638a-2889-c19e10605817,,128.000000,2.305724,1.425086,"08/26/2024, 7:54:28 PM",86.000000,96.000000,acd85434-0884-638a-2889-c19e10605817.live_data,77.000000,,,,xtfbSOmziO,1001,
30001,,,-25200000,,"08/27/2024, 9:19:42 AM","08/27/2024, 9:18:12 AM",,,com.sec.android.app.shealth,,,1243620,,,,,,"08/27/2024, 9:19:42 AM",,,1439.000000,,2015,,,,,,d46cecb2-6957-b993-e612-2f451068e56c,,100.000000,1.601913,1.329641,"08/27/2024, 8:57:29 AM",100.000000,89.000000,d46cecb2-6957-b993-e612-2f451068e56c.live_data,82.000000,,,,xtfbSOmziO,1001,
,,,-25200000,,"08/28/2024, 4:14:07 PM","08/27/2024, 5:42:22 PM",,,com.sec.android.app.shealth,,,4648920,,,,,,"08/28/2024, 4:14:07 PM",,,,,,,,,,,5ee6c79b-b35b-6668-296a-a16736473b0a,,129.000000,,,"08/27/2024, 4:24:53 PM",0.000000,82.000000,5ee6c79b-b35b-6668-296a-a16736473b0a.live_data,48.000000,,,,xtfbSOmziO,14001,
30001,,,-14400000,,"08/20/2024, 6:31:34 PM","08/20/2024, 6:30:01 PM",,,com.sec.android.app.shealth,,,661013,,,,,,"08/20/2024, 6:31:34 PM",,,651.830000,,934,,,,,,0a3438f5-118b-9f40-9093-ee7f12a56bd7,,92.000000,1.250000,1.206656,"08/20/2024, 6:19:00 PM",49.000000,80.000000,0a3438f5-118b-9f40-9093-ee7f12a56bd7.live_data,66.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/20/2024, 8:06:19 PM","08/20/2024, 8:04:47 PM",,,com.sec.android.app.shealth,,,833241,,,,,,"08/20/2024, 8:06:19 PM",,,670.201000,,984,,,,,,b285bab6-74f2-67d1-a03c-60b252d41353,,98.000000,1.222222,1.086012,"08/20/2024, 7:50:54 PM",64.000000,80.000000,b285bab6-74f2-67d1-a03c-60b252d41353.live_data,71.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/20/2024, 8:27:39 PM","08/20/2024, 8:26:06 PM",,,com.sec.android.app.shealth,,,807763,,,,,,"08/20/2024, 8:27:39 PM",,,834.789000,,1214,,,,,,57dbdb51-2cb1-0fb9-5f2d-f9dce380b82a,,95.000000,1.277778,1.145323,"08/20/2024, 8:12:39 PM",64.000000,81.000000,57dbdb51-2cb1-0fb9-5f2d-f9dce380b82a.live_data,71.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/20/2024, 9:41:11 PM","08/20/2024, 9:39:40 PM",,,com.sec.android.app.shealth,,,997730,,,,,,"08/20/2024, 9:41:11 PM",,,1142.461000,,1642,,,,,,9cc428d6-be39-cbd5-d2df-3dcc69cd4097,,103.000000,1.291000,1.202742,"08/20/2024, 9:23:02 PM",79.000000,91.000000,9cc428d6-be39-cbd5-d2df-3dcc69cd4097.live_data,78.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/21/2024, 9:32:11 AM","08/21/2024, 9:30:40 AM",,,com.sec.android.app.shealth,,,799355,,,,,,"08/21/2024, 9:32:11 AM",,,832.409000,,1183,,,,,,06b093a7-1cf6-301a-4d4e-894eabfac81a,,94.000000,1.548751,1.310997,"08/21/2024, 9:17:21 AM",65.000000,79.000000,06b093a7-1cf6-301a-4d4e-894eabfac81a.live_data,70.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/22/2024, 10:06:36 AM","08/22/2024, 10:05:04 AM",,,com.sec.android.app.shealth,,,1778700,,,,,,"08/22/2024, 10:06:36 AM",,,2220.128000,,3027,,,,,,244b7082-f164-b9df-3a6d-7b26e873af3d,,132.000000,2.298764,1.448896,"08/22/2024, 9:35:25 AM",149.000000,115.000000,244b7082-f164-b9df-3a6d-7b26e873af3d.live_data,85.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/22/2024, 8:58:15 PM","08/22/2024, 8:56:44 PM",,,com.sec.android.app.shealth,,,1059003,,,,,,"08/22/2024, 8:58:15 PM",,,1085.837000,,1590,,,,,,97f38d4a-d159-1fb9-e5a4-14e88c5ac797,,108.000000,1.444444,1.293615,"08/22/2024, 8:39:05 PM",88.000000,83.000000,97f38d4a-d159-1fb9-e5a4-14e88c5ac797.live_data,62.000000,,,,xtfbSOmziO,1001,
30001,,,-25200000,,"08/25/2024, 1:22:02 PM","08/25/2024, 1:20:32 PM",,,com.sec.android.app.shealth,,,2369226,,,,,,"08/25/2024, 1:22:02 PM",,,2856.868000,,4015,,,,,,39e4e59d-2452-c057-45cf-1f4addc1e319,,97.000000,1.427712,1.290511,"08/25/2024, 12:41:03 PM",189.000000,86.000000,39e4e59d-2452-c057-45cf-1f4addc1e319.live_data,74.000000,,,,xtfbSOmziO,1001,
30001,,,-25200000,,"08/25/2024, 2:28:49 PM","08/25/2024, 2:25:51 PM",,,com.sec.android.app.shealth,,,719415,,,,,,"08/25/2024, 2:28:49 PM",,,736.194000,,1069,,,,,,5caccb2a-fd03-3fc4-1cab-4e5e99d44756,,96.000000,1.863750,1.258035,"08/25/2024, 2:13:52 PM",56.000000,83.000000,5caccb2a-fd03-3fc4-1cab-4e5e99d44756.live_data,73.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/14/2024, 7:52:26 PM","08/14/2024, 7:50:53 PM",,,com.sec.android.app.shealth,,,1846384,,,,,,"08/14/2024, 7:52:26 PM",,,2247.187000,,3118,,,,,,5e43d37f-da4f-928d-a3c4-6881682d7d45,,113.000000,1.602428,1.325341,"08/14/2024, 7:20:07 PM",147.000000,86.000000,5e43d37f-da4f-928d-a3c4-6881682d7d45.live_data,56.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/15/2024, 10:36:05 AM","08/15/2024, 10:34:34 AM",,,com.sec.android.app.shealth,,,1046995,,,,,,"08/15/2024, 10:36:05 AM",,,1024.460000,,1446,,,,,,120188fe-dcd7-9207-9dce-d85b4c8bb44e,,107.000000,1.555556,1.283830,"08/15/2024, 10:17:07 AM",83.000000,85.000000,120188fe-dcd7-9207-9dce-d85b4c8bb44e.live_data,65.000000,,,,xtfbSOmziO,1001,
,,,-14400000,,"08/15/2024, 8:17:14 PM","08/15/2024, 8:16:12 PM",,,com.sec.android.app.shealth,,,1025606,,,,,,"08/15/2024, 8:17:14 PM",,,,,,,,,,,7a1e9b70-571c-8dd1-59d5-dcd8139c7875,,153.000000,,,"08/15/2024, 7:59:06 PM",137.000000,133.000000,7a1e9b70-571c-8dd1-59d5-dcd8139c7875.live_data,96.000000,,,,xtfbSOmziO,0,
30001,,,-14400000,,"08/15/2024, 9:24:57 PM","08/15/2024, 9:23:25 PM",,,com.sec.android.app.shealth,,,941178,,,,,,"08/15/2024, 9:24:57 PM",,,951.389000,,1339,,,,,,8daa44cc-ae1a-81cf-654d-17c96a6922ce,,120.000000,1.643350,1.339856,"08/15/2024, 9:07:44 PM",77.000000,95.000000,8daa44cc-ae1a-81cf-654d-17c96a6922ce.live_data,82.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/13/2024, 7:08:56 PM","08/13/2024, 7:08:55 PM",,,com.sec.android.app.shealth,98.829097,,1292399,,,,,,"08/13/2024, 7:08:56 PM",,,1448.212000,,2126,162.939000,,32.932498,,,c2da50a1-b7bb-437c-58f1-abd8a1761bf0,,101.000000,2.220000,1.120560,"08/13/2024, 6:45:10 PM",105.121000,90.000000,c2da50a1-b7bb-437c-58f1-abd8a1761bf0.live_data,78.000000,20.527936,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/06/2024, 10:33:49 AM","08/06/2024, 10:32:17 AM",,,com.sec.android.app.shealth,,,1257687,,,,,,"08/06/2024, 10:33:49 AM",,,926.529000,,1466,,,,,,f96fe80c-d5bb-6034-2e90-b39229b55c84,,129.000000,1.888889,1.169860,"08/06/2024, 10:11:20 AM",96.000000,98.000000,f96fe80c-d5bb-6034-2e90-b39229b55c84.live_data,73.000000,,,,xtfbSOmziO,1001,
,,,-14400000,,"08/06/2024, 11:23:26 AM","08/06/2024, 11:22:25 AM",,,com.sec.android.app.shealth,,,1629006,,,,,,"08/06/2024, 11:23:26 AM",,,,,,,,,,,e6bd4a4d-c81f-483c-c6e9-a03cca6b3137,,161.000000,,,"08/06/2024, 10:55:16 AM",237.000000,131.000000,e6bd4a4d-c81f-483c-c6e9-a03cca6b3137.live_data,111.000000,,,,xtfbSOmziO,0,
30001,,,-14400000,,"08/06/2024, 12:01:42 PM","08/06/2024, 12:00:11 PM",,,com.sec.android.app.shealth,,,2194959,,,,,,"08/06/2024, 12:01:42 PM",,,2530.671000,,3883,,,,,,b0153ddf-dcf2-d746-9693-2342a8cdd632,,137.000000,1.616700,1.372976,"08/06/2024, 11:23:36 AM",170.000000,118.000000,b0153ddf-dcf2-d746-9693-2342a8cdd632.live_data,95.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/07/2024, 1:16:55 PM","08/07/2024, 1:15:23 PM",,,com.sec.android.app.shealth,,,1702573,,,,,,"08/07/2024, 1:16:55 PM",,,1580.620000,,2302,,,,,,113fc133-91df-9444-bfb3-308bd56b01f7,,102.000000,1.456299,1.236415,"08/07/2024, 12:47:01 PM",127.000000,84.000000,113fc133-91df-9444-bfb3-308bd56b01f7.live_data,65.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/07/2024, 4:07:35 PM","08/07/2024, 4:06:05 PM",,,com.sec.android.app.shealth,,,1109002,,,,,,"08/07/2024, 4:07:35 PM",,,926.310000,,1412,,,,,,12f15bc7-634f-5d5e-b215-73c384e65ee7,,147.000000,1.373398,1.260985,"08/07/2024, 3:47:36 PM",91.000000,115.000000,12f15bc7-634f-5d5e-b215-73c384e65ee7.live_data,84.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/07/2024, 4:33:53 PM","08/07/2024, 4:32:22 PM",,,com.sec.android.app.shealth,,,853199,,,,,,"08/07/2024, 4:33:53 PM",,,914.371000,,1353,,,,,,99c53a54-cab9-968f-c080-5d8c67dcfbcb,,122.000000,1.555556,1.351660,"08/07/2024, 4:18:09 PM",72.000000,105.000000,99c53a54-cab9-968f-c080-5d8c67dcfbcb.live_data,60.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/09/2024, 4:16:24 PM","08/09/2024, 4:14:54 PM",,,com.sec.android.app.shealth,,,1051974,,,,,,"08/09/2024, 4:16:24 PM",,,798.610000,,1185,,,,,,0b7d4214-b3f2-1ff9-b03e-d73156a74a55,,108.000000,1.638889,1.246610,"08/09/2024, 3:57:22 PM",81.000000,90.000000,0b7d4214-b3f2-1ff9-b03e-d73156a74a55.live_data,74.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/09/2024, 5:13:21 PM","08/09/2024, 5:11:50 PM",,,com.sec.android.app.shealth,,,680409,,,,,,"08/09/2024, 5:13:21 PM",,,521.430000,,774,,,,,,c9b43f81-da4a-2e0d-02fd-ed6bd527ae98,,116.000000,1.436732,1.306149,"08/09/2024, 5:00:29 PM",53.000000,102.000000,c9b43f81-da4a-2e0d-02fd-ed6bd527ae98.live_data,89.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/09/2024, 6:30:01 PM","08/09/2024, 6:28:31 PM",,,com.sec.android.app.shealth,,,760852,,,,,,"08/09/2024, 6:30:01 PM",,,640.120000,,930,,,,,,40119cbb-0f07-231b-e6a5-b5aa4846c934,,115.000000,1.745555,1.333735,"08/09/2024, 6:15:50 PM",54.000000,98.000000,40119cbb-0f07-231b-e6a5-b5aa4846c934.live_data,88.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/09/2024, 7:37:26 PM","08/09/2024, 7:35:55 PM",,,com.sec.android.app.shealth,,,1401623,,,,,,"08/09/2024, 7:37:26 PM",,,1750.930000,,2525,,,,,,7a32ff7b-8313-e0bd-eac8-f15a106493c6,,135.000000,1.554953,1.278935,"08/09/2024, 7:12:34 PM",113.000000,105.000000,7a32ff7b-8313-e0bd-eac8-f15a106493c6.live_data,82.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/10/2024, 6:39:08 AM","08/10/2024, 6:37:36 AM",,,com.sec.android.app.shealth,,,1284530,,,,,,"08/10/2024, 6:39:08 AM",,,988.960000,,1461,,,,,,33859f36-1d6e-9773-81d7-6df94f9ef764,,104.000000,1.222222,1.139370,"08/10/2024, 6:16:12 AM",97.000000,84.000000,33859f36-1d6e-9773-81d7-6df94f9ef764.live_data,74.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/11/2024, 10:51:21 AM","08/11/2024, 10:49:48 AM",,,com.sec.android.app.shealth,,,1601669,,,,,,"08/11/2024, 10:51:21 AM",,,1563.770000,,2288,,,,,,8cf23cb9-84cf-da62-a464-268cabf4f449,,101.000000,1.525070,1.312528,"08/11/2024, 10:23:06 AM",124.000000,85.000000,8cf23cb9-84cf-da62-a464-268cabf4f449.live_data,76.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/12/2024, 11:56:22 AM","08/11/2024, 5:00:55 PM",,,com.sec.android.app.shealth,,,1085547,,,,,,"08/12/2024, 11:56:22 AM",,,1229.411000,,1777,,,,,,30c60c96-75e0-0956-606c-212654ff48a7,,,1.746826,1.309451,"08/11/2024, 4:42:49 PM",81.000000,,30c60c96-75e0-0956-606c-212654ff48a7.live_data,,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/12/2024, 12:13:04 PM","08/12/2024, 12:11:35 PM",,,com.sec.android.app.shealth,,,669477,,,,,,"08/12/2024, 12:13:04 PM",,,815.960000,,1056,,,,,,170be00a-ae07-1688-faed-1cb695af943d,,167.000000,2.506069,1.594564,"08/12/2024, 12:00:25 PM",73.000000,119.000000,170be00a-ae07-1688-faed-1cb695af943d.live_data,84.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/13/2024, 2:07:10 PM","08/13/2024, 2:05:37 PM",,,com.sec.android.app.shealth,,,625797,,,,,,"08/13/2024, 2:07:10 PM",,,609.020000,,880,,,,,,d239ed62-25ca-7983-edfe-8bc9c1795af7,,109.000000,1.305556,1.212887,"08/13/2024, 1:55:11 PM",50.000000,95.000000,d239ed62-25ca-7983-edfe-8bc9c1795af7.live_data,83.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,,"08/13/2024, 2:29:19 PM","08/13/2024, 2:27:47 PM",,,com.sec.android.app.shealth,,,859916,,,,,,"08/13/2024, 2:29:19 PM",,,932.570000,,1316,,,,,,3d578034-85f1-6ee9-eac6-808e0cac27e1,,119.000000,1.444444,1.327335,"08/13/2024, 2:13:27 PM",66.000000,97.000000,3d578034-85f1-6ee9-eac6-808e0cac27e1.live_data,88.000000,,,,xtfbSOmziO,1001,
30001,,,-14400000,45.383000,"08/13/2024, 3:51:53 PM","08/13/2024, 3:51:42 PM",,,com.sec.android.app.shealth,146.386421,,2067710,,,,,,"08/13/2024, 3:51:53 PM",,,5391.725000,,5043,165.336000,,28.422152,,,169a90d2-9ebf-06d1-df18-7bf1a3b19591,,173.000000,2.844000,2.607583,"08/13/2024, 3:16:16 PM",357.366000,148.000000,169a90d2-9ebf-06d1-df18-7bf1a3b19591.live_data,88.000000,14.570245,8.645000,,xtfbSOmziO,1002,
30001,,,-14400000,103.810000,"08/06/2024, 10:11:03 AM","08/06/2024, 10:11:03 AM",,,com.sec.android.app.shealth,97.158884,,2393170,,,,,,"08/06/2024, 10:11:03 AM",,,2422.717000,,3874,133.656000,,3928.380784,,,fee26f4f-a41a-707c-6fa6-67dc29d7b0f5,,148.000000,1.751000,1.012346,"08/06/2024, 9:21:12 AM",206.786000,126.000000,fee26f4f-a41a-707c-6fa6-67dc29d7b0f5.live_data,93.000000,3720.710054,672.862000,,xtfbSOmziO,1001,
